mu_max1,mu_max2,Ks1,Ks2,Yx1,Yx2,K_I,lag,S1_init,S2_init,X0,ratio,trajectory_id
0.09696080897971919,0.035459035894200366,2.007184793600117,3.114037101046138,0.050240006129654805,0.030075369270997535,0.4458507392352085,50.0,13.857310376229075,13.699021451896254,0.28608431903976894,1:1,1:1_0133
0.10356159266599146,0.052777037097247945,0.23784296415211992,0.2474956569611469,0.4659105948611243,0.5302573702939533,0.5662557212476722,50.0,13.473424825459714,16.052793681832167,0.265832959874592,1:1,1:1_0134
0.3549270491392464,0.062276238874614,0.11972141574794315,0.08443628603193674,0.17196491867882413,0.1692863616271672,0.22840492625564823,1.0433848861099246,13.867086279207196,15.011906874136073,0.17752046905752855,1:1,1:1_0135
0.0617591820374095,0.029231740499536522,0.0864003020705863,0.08704214283160122,0.686996480265935,0.6514119410158357,0.17609238473545302,4.342715244799359,15.56510383602732,14.398618560165598,0.0570414260192139,1:1,1:1_0136
0.14119531251787557,0.06849922473717526,6.88243654695705,9.629901825651064,0.26033483495198795,0.24965838311669142,0.7667164609063323,11.357679625482724,16.10382958823959,15.270020531650161,0.16239036828422765,1:1,1:1_0137
0.12545460795619987,0.048184895644903934,0.16310471645926003,0.1759346500743301,0.31850966622991533,0.3334587889545752,0.3886676929661519,33.49499402841642,13.349612298716123,16.423024348518396,0.15434215169408616,1:1,1:1_0138
0.07127902022094142,0.030293017565013618,8.892317566964847,13.51134540452728,0.4913613836757801,0.4687550100271316,0.7628929886809144,40.81277003908266,14.340328184329442,13.898771854348118,0.24294908941904453,1:1,1:1_0139
0.06643032212178167,0.025220884944103926,0.14397617713864883,0.12215723628694175,0.30526906030976036,0.2600147527738568,0.36485399451645334,3.4045106578879025,14.306994590572382,15.671445911950007,0.16790005517769152,1:1,1:1_0140
0.23197790365469964,0.07069333998902377,1.7428411038179208,2.9477119587059377,0.022992364241563645,0.017363635157060693,0.6524089297027327,10.542943292444614,14.73590596390451,16.7143591568911,0.07058495172490196,1:1,1:1_0141
0.09603025464518891,0.05045019177856021,0.1262334009464767,0.08078785793997577,0.508128052605498,0.5498285965544746,0.5600330358905783,50.0,15.860080938785003,16.29791875494679,0.2967423757793132,1:1,1:1_0142
0.20288711261879008,0.03515449253982005,4.14258601626266,6.445482534585039,0.3538470745648151,0.3716961049331908,0.6249589921415062,50.0,15.773232121256493,16.40981814693378,0.13989383675924866,1:1,1:1_0143
0.35165633168139576,0.1145436941951926,1.9263927467254436,0.9758895111918827,0.3313580031737045,0.38120960797927894,0.6548843253990175,33.44731581333961,15.265986137897405,15.596910627435944,0.132141587718613,1:1,1:1_0144
0.037777699381441314,0.020393062111606144,6.892374714840287,12.683880986157158,0.3756786288207861,0.34667513959140617,0.38415063430647617,50.0,15.733127084722295,14.742963008073913,0.17099961143422093,1:1,1:1_0145
0.1932513584554569,0.07025958025267727,6.148031378579559,3.826010891399437,0.20618838428955366,0.14898678786216446,0.7065953983835342,50.0,15.665417708397316,13.55883907577692,0.2764736601762847,1:1,1:1_0146
0.13620415997847354,0.03804252841805254,7.877100191656851,14.029495660957464,0.4051903469375982,0.36309627749304857,0.0001,22.132235770974408,16.935531803136893,16.98380105787426,0.19048595711439847,1:1,1:1_0147
0.05384624405673511,0.016660808234905605,0.14358803778393187,0.20317834418329364,0.3120095018724653,0.2124318150593568,0.27311403384831046,50.0,16.846786495480963,14.211321452001004,0.16398217704726242,1:1,1:1_0148
0.341635375535559,0.11828265688159162,0.2743835149880229,0.2824961653895335,0.5429883119335316,0.5324588711716538,0.6180389278346573,15.271078970779723,13.194234849995704,15.612242032445797,0.2181848172192667,1:1,1:1_0149
0.14496418686687737,0.06273617377896577,20.215249922026395,29.65078141074637,0.3469433437476878,0.378565802258958,0.6323470692544543,50.0,16.902472566400128,15.66982080984313,0.2960638262360435,1:1,1:1_0150
0.2711852977588958,0.1338666250525518,0.16420074890322683,0.1257361168168125,0.27968315750877043,0.27300516850977546,0.4291336223259443,50.0,14.6694515795304,15.169456073773363,0.27820662042404265,1:1,1:1_0151
0.3832665710258071,0.1648495483549036,13.82235410559608,27.576104974836245,1.0548957501821812,0.617691062345647,0.5555437625344065,9.792244781853444,15.425564149576132,13.14810636680159,0.10958317016819848,1:1,1:1_0152
0.11997733764545784,0.035752264669123505,12.959271546803182,6.692400791086518,0.49374079081195377,0.5453716103406199,0.42915202770299776,9.77147026412225,16.841790048017273,16.859108049018037,0.22125595708818502,1:1,1:1_0153
0.35278706193831094,0.15002605353295217,6.758338195684859,10.310832537172672,1.024423252063723,0.5667443004581858,0.25538166870310103,50.0,16.79298759440889,14.358102404073213,0.18373735457832352,1:1,1:1_0154
0.07222962370478807,0.03300220186293893,2.03281374735559,3.3758329975481898,0.5203524452875283,0.6208357255776684,0.5752884949582431,36.65308755870265,13.568794749587587,16.99243708733829,0.08997831914839881,1:1,1:1_0155
0.24562304796426027,0.12796668396224362,1.7195877852509263,2.5233255217876116,0.5409288508747516,0.2854709822518101,0.34903676925473315,9.483588762752943,13.255986657574843,14.277906591933194,0.2469325479240871,1:1,1:1_0156
0.46969845258646364,0.19742316110170946,0.16792478061695496,0.15807871759267264,0.2639229385191505,0.20891816378022593,0.7287217637180088,4.009968391241564,16.95150940269471,16.184688042474797,0.07394005619534229,1:1,1:1_0157
0.09995902137458938,0.05130520483193456,7.901314510573406,11.455870798878074,0.5366179793365671,0.5647532058049884,0.5611327790267456,50.0,15.148956955958434,13.858714097258552,0.22461914631408414,1:1,1:1_0158
0.12563321925273824,0.03705707229825594,7.867871035129652,4.957193693451486,0.6819366419279681,0.38594549803818595,0.2737201598917486,1.8641891914231636,13.438024877662011,13.987185878253957,0.1479678120137632,1:1,1:1_0159
0.09947840841079875,0.017459038587104965,0.08710858247788228,0.13827471723593637,0.4823401599853457,0.2686812238619829,0.34169295858714344,27.260109322496863,16.784588817598976,15.273443520637295,0.14850609244548363,1:1,1:1_0160
0.16745935129749664,0.05192911400030078,0.12700027952733386,0.2502747964667129,0.3559964452514018,0.2636177499800678,0.44702166693054324,44.86983011700172,14.721456465358013,13.248021371614461,0.05013946298324677,1:1,1:1_0161
0.19802468738256726,0.094225285407318,12.395543109979638,12.610185898008929,0.6027111491627524,0.4478084993653593,0.26444299423656403,10.676432777814517,15.482776259924673,14.841548676179798,0.26993597648499673,1:1,1:1_0162
0.8529713102322879,0.17330046444708763,0.08533634116535435,0.04514609790989718,0.9565461996137363,0.7036460525245476,0.9376776262876709,50.0,14.680053555855336,14.945303523257243,0.13493347518732157,1:1,1:1_0163
0.27938963016391977,0.062852052775195,15.003789385402845,19.109917854148005,0.42745119679556265,0.44960887005193323,0.7291982585242839,5.116552083745878,13.160593316052271,14.272426387259063,0.21830559564024776,1:1,1:1_0164
0.06822294633808794,0.03415693873776716,23.20738100198035,20.10917059413124,0.3127579801060619,0.29497663846068917,0.417536095136378,0.7646840542494628,14.151090319416936,14.107893446775313,0.09426755954357104,1:1,1:1_0165
0.30771588098228636,0.09501060886614968,0.9245988699336779,0.7739782813734785,0.3013034612030612,0.3408047907828128,0.3533316020916242,13.846614980285622,13.964993633457523,16.412876717911676,0.23006654868680715,1:1,1:1_0166
0.1715157809561616,0.03571801276934329,6.544748702447803,3.7863367476172805,0.553319373223257,0.6470518231676986,0.33538392575884296,38.04709157016758,14.501972406100801,13.548839208356062,0.138145511490889,1:1,1:1_0167
0.05627534343141451,0.017410748993113,1.2325750754837275,1.681535453767963,0.06050114674490226,0.048193800259765746,0.8820618716551982,9.054491904713856,15.086024330793103,16.508226808675957,0.16511247031535153,1:1,1:1_0168
0.32200579737785306,0.08294226428019964,9.451435331501434,18.605628251055297,0.49059379222394506,0.3834991192620496,0.2828009891059211,11.838608652353846,14.401788285755934,16.679450327464256,0.10188880478774147,1:1,1:1_0169
0.21049781194640216,0.0691218385794222,1.900612161150254,2.0406269613226415,0.9099792052890231,0.5420119578523366,0.4745059998367935,41.45744757870573,13.265079441860955,16.622799800557747,0.09261629750460983,1:1,1:1_0170
0.30191906844416316,0.15137518835107075,0.1848805520190777,0.28832803685457364,0.29238500163558123,0.20610279682371493,0.4177966510481501,6.790133048174017,15.567773908364458,14.123767713412752,0.291774793200872,1:1,1:1_0171
0.3473418216223208,0.05584430212892102,0.10264976657816262,0.06860692274995145,0.0959196973659197,0.10641795624823532,0.7814056288736944,16.486187040657704,16.23992710784611,15.724547508637887,0.15664173216342808,1:1,1:1_0172
0.17081214530549915,0.0820332294815966,0.17830546114339427,0.3470293454008997,1.0442502083276466,0.5536112465176185,0.7232256133668745,32.91050447604374,14.81589300211201,14.752852320156876,0.18429791294384695,1:1,1:1_0173
0.6307040887211127,0.3323382421202625,8.044792417955325,14.667111470628223,0.4359873985353831,0.35723224453791586,0.5818018087937488,50.0,15.926305515746993,15.31999519835587,0.07804433875236956,1:1,1:1_0174
0.07653798565477446,0.0356634564028623,26.59595776122062,27.275240309249618,0.24843267581472347,0.1733782040555345,0.6053618240005272,29.342767792439794,16.58986512937623,14.126124328774036,0.17281322669529103,1:1,1:1_0175
0.03423441520468843,0.012154106589662135,7.403399741300817,4.202597930847819,0.44529794045102217,0.41950400703198426,0.6016952833054758,50.0,13.186618963195171,13.675966513421296,0.1563871262736976,1:1,1:1_0176
0.28292719572205416,0.10432202082175573,0.09470027350756888,0.0910914702786231,0.6208289758058049,0.564856672410889,0.3335411891305101,9.40377769024957,13.961360180736293,15.24467069284066,0.07652561003664175,1:1,1:1_0177
0.14669454237568888,0.03855308059833145,0.10831923080282346,0.21577236594310562,0.5856970783903249,0.6955714931444645,0.6739554527609863,36.88516028971017,13.096722518230738,14.852923047295638,0.2795830920498165,1:1,1:1_0178
0.09027535567037061,0.02510435641328631,0.16581944737053184,0.16246529077212035,0.46078173226572433,0.5378050647970943,0.6543802819291707,43.66322550886157,15.12246668982598,14.565763536330321,0.14558828927216916,1:1,1:1_0179
0.035441581020139036,0.013572847592123828,3.346172766418929,6.59834505969124,0.40283182799143835,0.420564713065673,0.4429349498525815,0.7754937938680605,14.926029249210943,15.83664348480077,0.22565290107992475,1:1,1:1_0180
0.051616069825661685,0.0187960853166183,0.6995585463496634,1.02218403561713,0.030395831527120398,0.023723783780816333,0.5696433316169999,34.52081451079386,15.431477226007702,13.433902364046455,0.0822863616248118,1:1,1:1_0181
0.14222939405798898,0.07643460682037356,4.008635008598968,4.273561641655417,0.28471156150286386,0.16445535973651382,0.3699467114213309,50.0,15.163339498763806,15.871995268574894,0.052126897491216725,1:1,1:1_0182
0.037611901094854606,0.013657527864366368,1.3967175755960723,1.814735148065106,0.28364378144829466,0.23436384954515685,0.39399867291711266,29.3554241300659,16.68537172723588,13.742034891970766,0.2591443349016068,1:1,1:1_0183
0.06917725975396904,0.02288545218318377,1.5368196822315414,2.0186149518915357,1.000427491566697,0.7469167082818164,0.3090199213951921,37.2558512485862,13.753306058965537,14.545978434910795,0.21864864719471427,1:1,1:1_0184
0.14508324282067364,0.04826697812352419,0.25337732078324104,0.48601647760335964,0.12283263520760233,0.08930039283649618,0.5349645108036926,50.0,14.365300302907436,15.43139000214249,0.14196452192127035,1:1,1:1_0185
0.12360144992534901,0.031525197313845316,1.179140958031717,1.1092941534286551,0.33899639306650176,0.21238989895327984,0.454593214352454,50.0,13.688430763794063,13.514705360831385,0.05553656668917574,1:1,1:1_0186
0.16806972382515775,0.08629270735574089,0.10734970108721091,0.1761314991174524,0.4983509241061796,0.5679297031893704,0.5029592478677316,50.0,16.34080278061532,15.920534558441123,0.17807711557206252,1:1,1:1_0187
0.0835845304695113,0.02246439353056517,14.300836195060874,8.675231793648601,0.8657063614715145,0.7698468178326554,0.5675810611395148,7.402322247027759,16.658491958574253,15.306923297855487,0.10480167030847616,1:1,1:1_0188
0.06976580449722451,0.03755337807218709,0.12414072471600228,0.21329654408142124,0.9410454062189691,0.8109947439269226,0.7652186553491909,11.205613853711192,15.135256350839402,15.087905469909593,0.20159869563817,1:1,1:1_0189
0.32766552653980746,0.18553166118089046,0.17257965115995746,0.21646277799612698,0.4423351230332176,0.41161678857313583,0.3917844511704935,4.849908085412074,16.356909522216295,13.238140435537133,0.28465324208551473,1:1,1:1_0190
0.09816886476740085,0.04217568134770937,20.028868244547954,21.195200870160704,0.314876598731617,0.35336386468230485,0.40009912521286145,50.0,16.818434807320756,13.496343988231231,0.11569516642863094,1:1,1:1_0191
0.0643018529914177,0.02615860154228879,3.42868767659233,4.311416435819343,0.021780615563967237,0.0229700803907083,0.26768024412177926,50.0,15.219935168722806,13.82880525439593,0.2812948687119589,1:1,1:1_0192
0.10270565911989714,0.02461924127366592,0.10004724320313302,0.12844451341665664,0.2700671400113056,0.3009178954447664,0.5946995908561586,4.0992382663897855,15.398770929535612,16.381776031046797,0.11924157498796455,1:1,1:1_0193
0.11781257645858452,0.027375672941652503,10.942981935777707,7.329373901214637,0.3048880413751507,0.2436978757378472,0.4336864918119996,4.611258822971254,16.115587726879625,15.752682038501709,0.08260143835992333,1:1,1:1_0194
0.06880474364371432,0.010555012216277717,18.409257164833097,29.6474965803389,0.17656530433058276,0.10133968965940447,0.40472222558475895,5.588221521016019,14.248411036597094,14.717137820402792,0.0689066413719716,1:1,1:1_0195
0.4000131034393853,0.17501052136241502,12.61521770684134,13.638367875773842,0.12942289966024456,0.14818268694914516,0.4531546249084661,50.0,13.109137853727256,15.417484888394732,0.2759119165301006,1:1,1:1_0196
0.2159738278803855,0.11722080283240151,5.345635385984046,5.017901089704029,0.4390771961936844,0.3135629255034643,0.6656339496118164,0.4700176863531934,16.284868836431638,14.854764159701025,0.2072400450790891,1:1,1:1_0197
0.18003601344903175,0.06999547051619873,10.623650675887983,20.958249907502022,0.4978301529456853,0.39303717932923743,0.47089577908236785,50.0,15.612552125555604,14.367442224992356,0.15872216096540792,1:1,1:1_0198
0.3775513543869411,0.10178191151342418,0.1471008772668025,0.1844446935367289,0.4286893887910179,0.2986732478396473,0.3642586673274356,50.0,15.069658260565806,13.768093959610722,0.11773798568229708,1:1,1:1_0199
0.12335019755976147,0.06100526432478724,13.353014421078427,11.64413167105493,0.04995176779450604,0.05288075793029443,0.46299349278909163,50.0,19.425252277629372,8.282426235588623,0.11351288400288377,2:1,2:1_0000
0.1264436428355162,0.029740640474701825,2.0449565352710763,1.5550141133194597,0.189856237070543,0.13072134945242075,0.7294120682456634,50.0,19.377691441989008,10.881948891227198,0.1673651139630059,2:1,2:1_0001
0.0731228379721431,0.027773749031611027,2.132927013554344,3.3463315826640816,0.04325976427028999,0.04893116593377654,0.6918744748544786,14.826785746384347,21.71145225213026,9.950010714623245,0.27856032188188423,2:1,2:1_0002
0.19057642054472684,0.06459433264314197,0.13187505178084905,0.22211805363740741,0.31778747577951316,0.3460236210211096,0.5385149511723205,50.0,20.442421183401105,8.431003681929132,0.08134975472057758,2:1,2:1_0003
0.028867471195617084,0.004500418658312385,0.09673509475858037,0.08381450909423162,0.4273714169615369,0.30860800475025146,0.6193984982672458,50.0,21.24389403410738,9.55171312151456,0.12029106053153134,2:1,2:1_0004
0.30300616214391274,0.048644420627055214,0.15060145097205732,0.26407992175063766,0.5034629634805758,0.5250927610351809,0.5832531831214092,11.091179697444002,21.605470576225603,9.852449332576882,0.11530779523149241,2:1,2:1_0005
0.09227406078403258,0.0503636003900614,1.1773955361001143,0.8159005875632166,0.5799543155492357,0.39214489052593016,0.5019170652544604,18.622465634079536,19.92831478139351,10.205162211747265,0.19253436228501586,2:1,2:1_0006
0.022348050778275116,0.008591414085317889,0.21505208768427095,0.33983400317812956,0.13608770782571064,0.14880565712807897,0.4235155389149504,25.864373344750835,18.173072614190044,9.232462005007635,0.24060406729323586,2:1,2:1_0007
0.08652052043079131,0.037419266817726234,33.62221367531948,21.96573476740152,0.5747437757690987,0.46403691968742306,0.4869991935772043,27.112584043629916,21.71754377959314,8.463641777023545,0.0891019370522786,2:1,2:1_0008
0.07686558504503951,0.03935651895254689,1.4297912255357943,1.3927261210488104,1.084523389827756,0.5846992125200169,0.4668151275500686,10.170663038221408,20.230409303787752,8.995455877588629,0.18294588729516842,2:1,2:1_0009
0.14563532135437174,0.03388635347762777,1.0899789198607834,2.140156761629417,0.03598749076033814,0.02237201083772513,0.4855841254047831,50.0,18.756497355310803,11.881786038174011,0.09150704297006161,2:1,2:1_0010
0.10902950374842696,0.05973118007828388,7.642589471595824,11.90189762939819,0.2178252719055069,0.13640194685560356,0.40261499630273245,50.0,19.65579429109454,10.46725610654167,0.17113745847041034,2:1,2:1_0011
0.030476451774926243,0.017526691432859953,0.2758612902980693,0.4664077671962219,0.5047574884671324,0.5257693117631258,0.6343087425101512,8.121692323482515,19.14295885301384,9.313361208098828,0.13075735067205746,2:1,2:1_0012
0.10915132094899158,0.04237088260065545,1.5488205499926815,2.351435405979256,0.4337014626468594,0.4071557652113093,0.40996580187361076,10.748526397242996,19.900806284645665,9.63125785360969,0.05646715199355913,2:1,2:1_0013
0.31144139085718986,0.13677239356833076,0.12456244422461896,0.1394958418203727,0.44547006923465304,0.3026054867913193,0.4733450825633714,50.0,20.051635168606083,11.133828783511584,0.1230773745266255,2:1,2:1_0014
0.05726048983241211,0.03384545736185087,0.09204567839068294,0.09774179602634439,0.054983850017127495,0.06316893833566524,0.6750345798457469,50.0,21.711920779115886,9.91927629099922,0.10336882310128535,2:1,2:1_0015
0.05805136128922705,0.02587527191449989,13.866218155116023,18.19606674429774,0.2962565633404871,0.1817802394799905,0.6162658023627496,4.516632920262262,18.112903236430355,8.222118247440934,0.14815847341417465,2:1,2:1_0016
0.0854526364242986,0.03642074743214117,6.414111240717454,11.049776702664126,0.6129139009982917,0.6925207927274966,0.33431768043971133,50.0,18.175887265591477,10.637223618615891,0.2833764445935662,2:1,2:1_0017
0.1578583216298001,0.050568527553955286,0.13682756407396277,0.16765075855573272,0.3809608778457085,0.2030319567438568,0.6380121171565414,45.11377709401006,18.06377532118356,8.5334498645723,0.28636012180413206,2:1,2:1_0018
0.10274678954546289,0.015577086742565886,4.327962606497452,6.957969132949006,0.3467690175352746,0.3640737404572562,0.6846911239419806,0.7016316933866389,21.360590467948875,8.977128462925304,0.14491717428820616,2:1,2:1_0019
0.14753886361926769,0.041367156439607006,0.16009868690997667,0.2695978132149508,0.39742628512554945,0.21382886609866106,0.4823775029099481,10.22740316856456,18.361491225647214,10.145862003369643,0.20323225304388565,2:1,2:1_0020
0.08106998859339176,0.046246723141528494,6.875180375780738,11.510605799116178,0.39026671841745586,0.41343827803255345,0.5651424875208029,14.420614608992286,18.61333807631344,9.421614055704788,0.2338867622003309,2:1,2:1_0021
0.10225616587166415,0.020955951487926856,10.147608916277715,12.732687378162543,0.4637521614525728,0.5317350672585268,0.43159438461619337,6.020601488474265,21.78860226077061,10.931574140960823,0.17776667636411952,2:1,2:1_0022
0.055280237305083954,0.027282246965334062,8.710407721290913,5.289024129277314,0.060198363734685414,0.05183640439790714,0.595214644389896,50.0,20.361772378498564,10.378931371647456,0.20668202377863892,2:1,2:1_0023
0.1478161735194725,0.0282917429218432,0.11133588897762307,0.21678157938785977,0.5935096827488093,0.6261438216481405,0.3830268318550185,10.37526770501025,20.51731272407345,10.047202747462805,0.21038630309824202,2:1,2:1_0024
0.04674940625251688,0.022402197532697194,0.19467493615215667,0.18628592796561383,0.5181080235503517,0.562253806483583,0.4938626939463108,12.64394921045863,18.15495689207241,10.53106657774758,0.11054055371032269,2:1,2:1_0025
0.08236345603658815,0.04695036038895048,3.296788688553428,2.611313857409047,0.36967133308511574,0.20502588148336615,0.4989831821397614,50.0,20.3297382456164,8.709128231616681,0.25163241441433326,2:1,2:1_0026
0.1256128524848938,0.06818976667682898,6.28537650878158,5.1735099606529555,0.11047108617551803,0.12608395023710756,0.4727337506998934,8.936825851580744,20.90195967691118,11.102066748516167,0.14466676981587884,2:1,2:1_0027
0.0916716731844317,0.03318400453349327,0.06741378486624745,0.08126356284593024,0.28679721420958226,0.31467854642824744,0.5823545489025477,31.555090871778134,20.231156760655956,10.841729025673079,0.2425906515456488,2:1,2:1_0028
0.05398277442294199,0.03182743134144745,1.2505825681358167,1.245013078186669,0.6877472447281775,0.6066833761169771,0.5065890126052851,50.0,20.001680759889577,8.237281877156498,0.2661286659713482,2:1,2:1_0029
0.02352646666229159,0.011077246568910857,0.14740486495402852,0.17590718123483723,0.1836882707034378,0.10697250072290072,0.6337227581873174,50.0,20.144941157885288,11.92090494284062,0.26747084572627655,2:1,2:1_0030
0.04724673850630172,0.01509882585489622,30.471996386457967,31.724848595428945,0.054518680815458846,0.027689856116597324,0.4146602160582385,10.060351957535397,20.274939446942167,9.276732189845541,0.21294081326753195,2:1,2:1_0031
0.05604759277908355,0.020537403273251122,9.319216725793838,7.077930348837384,0.10054941981331413,0.06913530868366105,0.3218120660585249,7.459326682878382,20.05199188615384,10.94839538587324,0.22151677127972652,2:1,2:1_0032
0.13467881597940454,0.039100697634902246,9.318314767681397,13.237272754693775,0.6869400388468199,0.5467246676586877,0.653891288551355,50.0,18.26636216119849,10.326768494474155,0.23755984197145918,2:1,2:1_0033
0.09388811751586579,0.02510021934027079,0.2002212830347634,0.3662548009545715,0.04268160537341281,0.043211068854286015,0.5967109593357839,50.0,19.105441742605688,10.267077932287574,0.06648591621251847,2:1,2:1_0034
0.40898025914684216,0.11996949505704942,2.842119413118535,1.8822438616920487,0.4349643622858791,0.35660162820984065,0.5374366933811987,7.373028971294278,19.11375120241472,9.417496493702828,0.16535460672586344,2:1,2:1_0035
0.15916376905459076,0.07705806272458135,6.542874446059028,5.240711203430471,0.015820150030609163,0.008986624383484736,0.5597536054406353,50.0,19.857882848321708,10.36897261078516,0.24196939418888114,2:1,2:1_0036
0.10772460119671397,0.026625643981172627,0.11315431657800078,0.14745867690039668,0.3793320231080393,0.3192167081060785,0.18666745118678657,50.0,19.34188870137188,11.767407578093003,0.1652999834402894,2:1,2:1_0037
0.08962406499196979,0.032412797100017134,1.4594986889913297,2.352457588263746,0.557324648975456,0.4478141622928976,0.3832210571683475,4.022029528039613,21.836361346605944,9.735840730094182,0.2163208427146573,2:1,2:1_0038
0.07019125431186496,0.021750178295371382,2.209736370413741,1.6987525902088008,0.05788626661193505,0.029102162356655182,0.7503605115755418,50.0,21.758816865338545,10.174898015865605,0.05041857909447199,2:1,2:1_0039
0.2807974211109689,0.09467128527532437,1.1433031982177697,1.2083243384040874,0.3325427211752813,0.2925015986949106,0.43888107608815435,50.0,21.330159674694485,8.0284057164579,0.1074409786433685,2:1,2:1_0040
0.14866481781425395,0.07367500077210425,11.137116307019332,5.884694893459605,0.03816524090694527,0.025767798199698204,0.26361591228316994,0.8997383934878006,18.815201990447758,11.11639758143468,0.20207094530031788,2:1,2:1_0041
0.05230756692003177,0.014921678007243575,0.10259749353374442,0.11493803222487986,0.6126961806475768,0.4005473534337167,0.3235906054732096,24.043971161314808,18.42039203954173,8.072592190772268,0.07551144241026815,2:1,2:1_0042
0.29653684133772773,0.10939777561478353,0.06063610185748283,0.09314741992047977,0.021943371047493398,0.015919596458259425,0.483964006188389,12.636783609785704,19.85964983915443,10.669228794216654,0.19240178350358972,2:1,2:1_0043
0.07394471915449055,0.0343495753642011,4.355975830126443,2.495909597170355,0.049021156788324444,0.05517317777628196,0.3966109972157198,0.8281578499642035,21.638280534314404,10.819643642830886,0.05003564901220443,2:1,2:1_0044
0.10234973761456101,0.01839599345817325,0.8314720569575639,1.6054143669612588,0.39080605184712836,0.45148046704030925,0.738367913031562,19.591560284174772,21.409282563783517,10.459191526704146,0.07805515213086396,2:1,2:1_0045
0.09136476533935466,0.04078890398392702,0.15116875368859428,0.16602544155425145,0.33052723766299225,0.3743579171549518,0.465583704257817,2.2003317232094624,20.53664356673685,11.088162889993512,0.2441829174388641,2:1,2:1_0046
0.06365226254396343,0.0334593658660675,1.5584519049504362,1.1858180018692879,0.42342899819386204,0.4362807929046126,0.45447107231601735,2.7669435267277116,18.940546131120687,10.902618573805022,0.22203596161269962,2:1,2:1_0047
0.07203312875965359,0.01783959923360538,0.6154050829751869,0.4970136979373366,0.02754118531559452,0.015565064788783533,0.45000503598491826,50.0,19.232606118941636,11.200485215425857,0.08888820954856654,2:1,2:1_0048
0.2195331465816848,0.12075246274974812,10.924178918591899,13.99696512266326,0.05888652607194921,0.037544370132814364,0.7755198769390037,50.0,21.960685551233308,8.452380919147375,0.1539047042702258,2:1,2:1_0049
0.37439243510067854,0.1425860140164138,0.7938266079893894,0.9707318373240005,0.78163865535805,0.7382755595737053,0.4697108534487764,50.0,20.803915568544742,8.828889007872226,0.23488678260271062,2:1,2:1_0050
0.4399521511450311,0.09172075330026218,0.12253397211015614,0.24160447958939385,0.05706564298338859,0.06645146084872287,0.41814584994594706,5.652110444641234,18.05965529075165,10.016409599033057,0.2849862520526215,2:1,2:1_0051
0.18691139628591275,0.06434500886272007,16.571869540358417,30.46943490494416,0.44799938030560116,0.324304353292285,0.5000321182623512,13.222152118533597,20.07793314148348,8.52442415093473,0.14498928894930196,2:1,2:1_0052
0.30822449324823653,0.11259602784776242,5.181205074491624,7.71997542261418,0.02282829669011223,0.016692105221255454,0.5303868819452061,5.349258463917007,21.922120341198497,11.313800665342939,0.22509272816374637,2:1,2:1_0053
0.110644207955265,0.043447168019819876,2.2422857590451746,3.4281109221250916,0.30999278318461776,0.31529610751066733,0.49319130477599143,15.175704927757147,18.737551918900127,10.80223877461245,0.2548202647170907,2:1,2:1_0054
0.006623355508017506,0.001382133846422947,0.2575868056739379,0.5133779112130545,0.028792208523738854,0.015113953260931104,0.6852500550598875,5.293517922883968,20.56665932803628,11.428463753499962,0.16451712307993405,2:1,2:1_0055
0.1654447419912021,0.04779452534704558,1.4774488199777804,0.7443049920385181,0.7435981357810076,0.8896762828863469,0.4341569232037281,42.469053786260005,21.11752942040416,9.218327827011205,0.13266476014456935,2:1,2:1_0056
0.023145804556587123,0.005305268296893421,11.985738950946114,23.74495957989969,0.02908343291378701,0.029841383105768927,0.4573766848955014,48.265864097530596,18.42778761539077,10.91634116882664,0.09216461821793638,2:1,2:1_0057
0.31118997846311724,0.1776726693100291,1.557755231309447,2.9999690020019405,0.13151978591655467,0.1403462962406441,0.3704041652782828,17.370344757226363,18.85300042210325,10.48829411431096,0.22721820629068135,2:1,2:1_0058
0.09993850561672182,0.01946414041585143,0.9437802341083645,0.9451709311451113,0.365376229393595,0.3666028504697182,0.5029206895054419,47.25966498614676,18.829270676932907,8.660207429758499,0.11103445112990441,2:1,2:1_0059
0.10934467895175959,0.05268294349823003,8.199305755727977,9.677208573078024,0.2613433485036284,0.25019850844098984,0.3439008888726135,50.0,20.497371810912835,8.723118954920732,0.2383247383586708,2:1,2:1_0060
0.4834053902701594,0.22941850740593175,4.823781995083992,6.91212502927787,0.6513927487098393,0.5203650071363369,0.31956441603037755,11.885917753018681,20.822834726640956,9.67580501169046,0.2989253294296183,2:1,2:1_0061
0.071523263489365,0.03053171854249249,0.7061354495627906,1.0466519192630124,0.5351109162394232,0.4732350760374608,0.3451833790769866,0.7962700592111431,18.409276182967854,9.946198717960678,0.26485975611486695,2:1,2:1_0062
0.055804190180747656,0.014012930386585411,1.4742095118575862,2.3938915299970343,0.38570957081851764,0.4552460796308363,0.632654045768695,1.2450915921376353,21.411963237519377,9.57572927822142,0.23289559665694315,2:1,2:1_0063
0.08889362439604191,0.05004451638367203,1.506081251337872,2.8895632934987345,0.36983827758106247,0.36812411996850125,0.5090119254453377,30.812359322523047,18.994671196302455,8.941837391340067,0.2823882094144055,2:1,2:1_0064
0.08158117157385214,0.04651475384921662,1.5358810472359163,2.165633016536315,0.6651356662409308,0.5984907866913458,0.42873871396232477,35.912525724904384,18.521950416081253,11.63054542958983,0.2102118357366199,2:1,2:1_0065
